PROV677;Canatlán;Canatlán;Canatlán;;Canatlán;;;;;;;;;x
PROV678;Izapa;Izapa;Izapa;;Izapa;;;;;;;;;x
PROV679;Topia;Topia;Topia;;Topia;;;;;;;;;x
PROV680;Tepehuán;Tepehuán;Tepehuán;;Tepehuán;;;;;;;;;x
PROV681;Usulutan;Usulutan;Usulutan;;Usulutan;;;;;;;;;x
PROV682;Cubulero;Cubulero;Cubulero;;Cubulero;;;;;;;;;x
PROV683;Petoa;Petoa;Petoa;;Petoa;;;;;;;;;x
PROV684;Cuyamel;Cuyamel;Cuyamel;;Cuyamel;;;;;;;;;x
PROV685;Popayan;Popayan;Popayan;;Popayan;;;;;;;;;x
PROV686;Huarango;Huarango;Huarango;;Huarango;;;;;;;;;x
PROV687;Sanquianga;Sanquianga;Sanquianga;;Sanquianga;;;;;;;;;x
PROV688;Motupe;Motupe;Motupe;;Motupe;;;;;;;;;x
PROV689;Tungurahua;Tungurahua;Tungurahua;;Tungurahua;;;;;;;;;x
PROV690;Guataqui;Guataqui;Guataqui;;Guataqui;;;;;;;;;x
PROV691;Cotopaxi;Cotopaxi;Cotopaxi;;Cotopaxi;;;;;;;;;x
PROV692;Mosquera;Mosquera;Mosquera;;Mosquera;;;;;;;;;x
PROV693;Quibdo;Quibdo;Quibdo;;Quibdo;;;;;;;;;x
PROV694;Uramba;Uramba;Uramba;;Uramba;;;;;;;;;x
PROV695;Cali;Cali;Cali;;Cali;;;;;;;;;x
PROV696;Ibagué;Ibagué;Ibagué;;Ibagué;;;;;;;;;x
PROV697;Azogues;Azogues;Azogues;;Azogues;;;;;;;;;x
PROV698;Pasto;Pasto;Pasto;;Pasto;;;;;;;;;x
PROV699;Masaya;Masaya;Masaya;;Masaya;;;;;;;;;x
PROV700;Tumaco;Tumaco;Tumaco;;Tumaco;;;;;;;;;x
PROV701;Ouitiguá;Ouitiguá;Ouitiguá;;Ouitiguá;;;;;;;;;x
PROV702;Opalaca;Opalaca;Opalaca;;Opalaca;;;;;;;;;x
PROV703;Copán;Copán;Copán;;Copán;;;;;;;;;x
PROV704;Tonalá;Tonalá;Tonalá;;Tonalá;;;;;;;;;x
PROV705;Chantuto;Chantuto;Chantuto;;Chantuto;;;;;;;;;x
PROV706;Abaj Takalik;Abaj Takalik;Abaj Takalik;;Abaj Takalik;;;;;;;;;x
PROV707;Kaminaljuyú;Kaminaljuyú;Kaminaljuyú;;Kaminaljuyú;;;;;;;;;x
PROV708;Chichigalpa;Chichigalpa;Chichigalpa;;Chichigalpa;;;;;;;;;x
PROV709;Siquirres;Siquirres;Siquirres;;Siquirres;;;;;;;;;x
PROV710;Chulcanas;Tchulcanas;Tschulcanas;;Chulcanas;;;;;;;;;x
PROV711;Guayaquil;Guayaquil;Guayaquil;;Guayaquil;;;;;;;;;x
PROV712;Sixaola;Sixaola;Sixaola;;Sixaola;;;;;;;;;x
PROV713;Gualaca;Gualaca;Gualaca;;Gualaca;;;;;;;;;x
PROV714;Tocumen;Tocumen;Tocumen;;Tocumen;;;;;;;;;x
PROV715;Itagui;Itagui;Itagui;;Itagui;;;;;;;;;x
PROV716;Süchiimma;Süchiimma;Süchiimma;;Süchiimma;;;;;;;;;x
PROV717;Pampán;Pampán;Pampán;;Pampán;;;;;;;;;x
PROV718;Coro;Coro;Coro;;Coro;;;;;;;;;x
PROV719;Tamaca;Tamaca;Tamaca;;Tamaca;;;;;;;;;x
PROV720;Churuguara;Churuguara;Churuguara;;Churuguara;;;;;;;;;x
PROV721;Wayúu;Wayúu;Wayúu;;Wayúu;;;;;;;;;x
PROV722;Cabimas;Cabimas;Cabimas;;Cabimas;;;;;;;;;x
PROV723;Quillacingas;Quillacingas;Quillacingas;;Quillacingas;;;;;;;;;x
PROV724;Chitre;Chitre;Chitre;;Chitre;;;;;;;;;x
PROV725;Canazas;Canazas;Canazas;;Canazas;;;;;;;;;x
PROV726;Pinogana;Pinogana;Pinogana;;Pinogana;;;;;;;;;x
PROV727;Chiriqui;Chiriqui;Chiriqui;;Chiriqui;;;;;;;;;x
PROV728;Gatún;Gatún;Gatún;;Gatún;;;;;;;;;x
PROV729;Guácimo;Guácimo;Guácimo;;Guácimo;;;;;;;;;x
PROV730;Hojancha;Hojancha;Hojancha;;Hojancha;;;;;;;;;x
PROV731;Jacó;Jacó;Jacó;;Jacó;;;;;;;;;x
PROV732;Upala;Upala;Upala;;Upala;;;;;;;;;x
PROV733;Guanacaste;Guanacaste;Guanacaste;;Guanacaste;;;;;;;;;x
PROV734;Ocotal;Ocotal;Ocotal;;Ocotal;;;;;;;;;x
PROV735;Senahú;Senahú;Senahú;;Senahú;;;;;;;;;x
PROV736;Ahuachapan;Ahuachapan;Ahuachapan;;Ahuachapan;;;;;;;;;x
PROV737;Macuspana;Macuspana;Macuspana;;Macuspana;;;;;;;;;x
PROV738;Tuxtla;Tuxtla;Tuxtla;;Tuxtla;;;;;;;;;x
PROV739;Chankultic;Chankultic;Chankultic;;Chankultic;;;;;;;;;x
PROV740;Coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;;Coatzalcoalcos;;;;;;;;;x
PROV741;Coyolapan;Coyolapan;Coyolapan;;Coyolapan;;;;;;;;;x
PROV742;Yoaltepec;Yoaltepec;Yoaltepec;;Yoaltepec;;;;;;;;;x
PROV743;Sultepec;Sultepec;Sultepec;;Sultepec;;;;;;;;;x
PROV744;Hualahuises;Hualahuises;Hualahuises;;Hualahuises;;;;;;;;;x
PROV745;Ixhuatán;Ixhuatán;Ixhuatán;;Ixhuatán;;;;;;;;;x
PROV746;Huatulco;Huatulco;Huatulco;;Huatulco;;;;;;;;;x
PROV747;Sepinpacam;Sepinpacam;Sepinpacam;;Sepinpacam;;;;;;;;;x
PROV748;Xicalanco;Xicalanco;Xicalanco;;Xicalanco;;;;;;;;;x
PROV749;Yaxchilán;Yaxchilán;Yaxchilán;;Yaxchilán;;;;;;;;;x
PROV750;Tlachquiauco;Tlachquiauco;Tlachquiauco;;Tlachquiauco;;;;;;;;;x
PROV751;Tecpatán;Tecpatán;Tecpatán;;Tecpatán;;;;;;;;;x
PROV752;Palenque;Palenque;Palenque;;Palenque;;;;;;;;;x
PROV753;Acayucan;Acayucan;Acayucan;;Acayucan;;;;;;;;;x
PROV754;Calákmul;Calákmul;Calákmul;;Calákmul;;;;;;;;;x
PROV755;Cantú;Cantú;Cantú;;Cantú;;;;;;;;;x
PROV756;Anaya;Anaya;Anaya;;Anaya;;;;;;;;;x
PROV757;Guatibacoa;Guatibacoa;Guatibacoa;;Guatibacoa;;;;;;;;;x
PROV758;Iximche;Iximche;Iximche;;Iximche;;;;;;;;;x
PROV759;Lacanhá;Lacanhá;Lacanhá;;Lacanhá;;;;;;;;;x
PROV760;Comalcalco;Comalcalco;Comalcalco;;Comalcalco;;;;;;;;;x
PROV761;Salama;Salama;Salama;;Salama;;;;;;;;;x
PROV762;Zacatecoluca;Zacatecoluca;Zacatecoluca;;Zacatecoluca;;;;;;;;;x
PROV763;Kruta;Kruta;Kruta;;Kruta;;;;;;;;;x
PROV764;Caratasca;Caratasca;Caratasca;;Caratasca;;;;;;;;;x
PROV765;Tawahka;Tawahka;Tawahka;;Tawahka;;;;;;;;;x
PROV766;Yulu;Yulu;Yulu;;Yulu;;;;;;;;;x
PROV767;Cayo;Cayo;Cayo;;Cayo;;;;;;;;;x
PROV768;Julgalpa;Julgalpa;Julgalpa;;Julgalpa;;;;;;;;;x
PROV769;Tibú;Tibú;Tibú;;Tibú;;;;;;;;;x
PROV770;Guajiro;Guajiro;Guajiro;;Guajiro;;;;;;;;;x
PROV771;Arhuaco;Arhuaco;Arhuaco;;Arhuaco;;;;;;;;;x
PROV772;Pongueyca;Pongueyca;Pongueyca;;Pongueyca;;;;;;;;;x
PROV773;Panzenú;Panzenú;Panzenú;;Panzenú;;;;;;;;;x
PROV774;Zenú;Zenú;Zenú;;Zenú;;;;;;;;;x
PROV775;Sahagún;Sahagún;Sahagún;;Sahagún;;;;;;;;;x
PROV776;Finzenú;Finzenú;Finzenú;;Finzenú;;;;;;;;;x
PROV777;Yurbaco;Yurbaco;Yurbaco;;Yurbaco;;;;;;;;;x
PROV778;Achagua;Achagua;Achagua;;Achagua;;;;;;;;;x
PROV779;Yarumal;Yarumal;Yarumal;;Yarumal;;;;;;;;;x
PROV780;Ayapel;Ayapel;Ayapel;;Ayapel;;;;;;;;;x
PROV781;Mompos;Mompos;Mompos;;Mompos;;;;;;;;;x
PROV782;Magangué;Magangué;Magangué;;Magangué;;;;;;;;;x
PROV783;Yukpa;Yukpa;Yukpa;;Yukpa;;;;;;;;;x
PROV784;Macuira;Macuira;Macuira;;Macuira;;;;;;;;;x
PROV785;Maracay;Maracay;Maracay;;Maracay;;;;;;;;;x
PROV786;Curacoa;Curacoa;Curacoa;;Curacoa;;;;;;;;;x
PROV787;Yanomami;Yanomami;Yanomami;;Yanomami;;;;;;;;;x
PROV788;Tocuyito;Tocuyito;Tocuyito;;Tocuyito;;;;;;;;;x
PROV789;Canaima;Canaima;Canaima;;Canaima;;;;;;;;;x
PROV790;Sarisarinama;Sarisarinama;Sarisarinama;;Sarisarinama;;;;;;;;;x
PROV791;Aguaro;Aguaro;Aguaro;;Aguaro;;;;;;;;;x
PROV792;Roraima;Roraima;Roraima;;Roraima;;;;;;;;;x
PROV793;Brokopondo;Brokopondo;Brokopondo;;Brokopondo;;;;;;;;;x
PROV794;Guyana;Guyana;Guyana;;Guyana;;;;;;;;;x
PROV795;Pariaguán;Pariaguán;Pariaguán;;Pariaguán;;;;;;;;;x
PROV796;Caracas;Caracas;Caracas;;Caracas;;;;;;;;;x
PROV797;Imataca;Imataca;Imataca;;Imataca;;;;;;;;;x
PROV798;Warao;Warao;Warao;;Warao;;;;;;;;;x
PROV799;Marahuaca;Marahuaca;Marahuaca;;Marahuaca;;;;;;;;;x
PROV800;Anaco;Anaco;Anaco;;Anaco;;;;;;;;;x
PROV801;Tipuro;Tipuro;Tipuro;;Tipuro;;;;;;;;;x
PROV802;Carupano;Carupano;Carupano;;Carupano;;;;;;;;;x
PROV803;Tucupita;Tucupita;Tucupita;;Tucupita;;;;;;;;;x
PROV804;Kairi;Kairi;Kairi;;Kairi;;;;;;;;;x
PROV805;Aloubaéra;Aloubaéra;Aloubaéra;;Aloubaéra;;;;;;;;;x
PROV806;Camerhorne;Camerhorne;Camerhorne;;Camerhorne;;;;;;;;;x
PROV807;Hiroon;Hiroon;Hiroon;;Hiroon;;;;;;;;;x
PROV808;Hewanorra;Hewanorra;Hewanorra;;Hewanorra;;;;;;;;;x
PROV809;Madinina;Madinina;Madinina;;Madinina;;;;;;;;;x
PROV810;Waitbuli;Waitbuli;Waitbuli;;Waitbuli;;;;;;;;;x
PROV811;Karoukera;Karoukera;Karoukera;;Karoukera;;;;;;;;;x
PROV812;Kùutsmil;Kùutsmil;Kùutsmil;;Kùutsmil;;;;;;;;;x
PROV813;Ichirouagana;Ichirouagana;Ichirouagana;;Ichirouagana;;;;;;;;;x
PROV814;Alliouagana;Alliouagana;Alliouagana;;Alliouagana;;;;;;;;;x
PROV815;Waladli;Waladli;Waladli;;Waladli;;;;;;;;;x
PROV816;Caguas;Caguas;Caguas;;Caguas;;;;;;;;;x
PROV817;Utuado;Utuado;Utuado;;Utuado;;;;;;;;;x
PROV818;Liamuiga;Liamuiga;Liamuiga;;Liamuiga;;;;;;;;;x
PROV819;Ay-ay;Ay-ay;Ay-ay;;Ay-ay;;;;;;;;;x
PROV820;Caicos;Caicos;Caicos;;Caicos;;;;;;;;;x
PROV821;Mayaguana;Mayaguana;Mayaguana;;Mayaguana;;;;;;;;;x
PROV822;Guanahaní;Guanahaní;Guanahaní;;Guanahaní;;;;;;;;;x
PROV823;Bayaquitiri;Bayaquitiri;Bayaquitiri;;Bayaquitiri;;;;;;;;;x
PROV824;Iabaquen;Iabaquen;Iabaquen;;Iabaquen;;;;;;;;;x
PROV825;Abaco;Abaco;Abaco;;Abaco;;;;;;;;;x
PROV826;Anhaica;Anhaica;Anhaica;;Anhaica;;;;;;;;;x
PROV827;Asile;Asile;Asile;;Asile;;;;;;;;;x
PROV828;Ocamanirí;Ocamanirí;Ocamanirí;;Ocamanirí;;;;;;;;;x
PROV829;Ajaruco;Ajaruco;Ajaruco;;Ajaruco;;;;;;;;;x
PROV830;Guanajatabey;Guanajatabey;Guanajatabey;;Guanajatabey;;;;;;;;;x
PROV831;Mayabeque;Mayabeque;Mayabeque;;Mayabeque;;;;;;;;;x
PROV832;Chambas;Chambas;Chambas;;Chambas;;;;;;;;;x
PROV833;Bayamo;Bayamo;Bayamo;;Bayamo;;;;;;;;;x
PROV834;Cabaiguan;Cabaiguan;Cabaiguan;;Cabaiguan;;;;;;;;;x
PROV835;Camagüey;Camagüey;Camagüey;;Camagüey;;;;;;;;;x
PROV836;Jobabo;Jobabo;Jobabo;;Jobabo;;;;;;;;;x
PROV837;Higüey;Higüey;Higüey;;Higüey;;;;;;;;;x
PROV838;Cotui;Cotui;Cotui;;Cotui;;;;;;;;;x
PROV839;Niquero;Niquero;Niquero;;Niquero;;;;;;;;;x
PROV840;Bayaguana;Bayaguana;Bayaguana;;Bayaguana;;;;;;;;;x
PROV841;Guantanamo;Guantanamo;Guantanamo;;Guantanamo;;;;;;;;;x
PROV842;Baracoa;Baracoa;Baracoa;;Baracoa;;;;;;;;;x
PROV843;Yaguana;Yaguana;Yaguana;;Yaguana;;;;;;;;;x
PROV844;Xaragua;Xaragua;Xaragua;;Xaragua;;;;;;;;;x
PROV845;Neyba;Neyba;Neyba;;Neyba;;;;;;;;;x
PROV846;Mombin-Crochu;Mombin-Crochu;Mombin-Crochu;;Mombin-Crochu;;;;;;;;;x
PROV847;Maguana;Maguana;Maguana;;Maguana;;;;;;;;;x
PROV848;Kalamazoo;Kalamazoo;Kalamazoo;;Kalamazoo;;;;;;;;;x
PROV849;Babeque;Babeque;Babeque;;Babeque;;;;;;;;;x
PROV850;Souris;Souris;Souris;;Souris;;;;;;;;;x
PROV851;Xcaret;Xcaret;Xcaret;;Xcaret;;;;;;;;;x
PROV852;Yaguas;Yaguas;Yaguas;;Yaguas;;;;;;;;;x
PROV853;Pacaya;Pacaya;Pacaya;;Pacaya;;;;;;;;;x
PROV854;Ambato;Ambato;Ambato;;Ambato;;;;;;;;;x
PROV855;Baniwa;Baniwa;Baniwa;;Baniwa;;;;;;;;;x
PROV856;Quiriquire;Quiriquire;Quiriquire;;Quiriquire;;;;;;;;;x
PROV857;Auaké;Auaké;Auaké;;Auaké;;;;;;;;;x
PROV858;Timotes;Timotes;Timotes;;Timotes;;;;;;;;;x
PROV859;Orinoco;Orinoco;Orinoco;;Orinoco;;;;;;;;;x
PROV860;Motilon;Motilon;Motilon;;Motilon;;;;;;;;;x
PROV861;Tucacas;Tucacas;Tucacas;;Tucacas;;;;;;;;;x
PROV862;Jirajara;Jirajara;Jirajara;;Jirajara;;;;;;;;;x
PROV863;Catatumbo;Catatumbo;Catatumbo;;Catatumbo;;;;;;;;;x
PROV864;Guyabo;Guyabo;Guyabo;;Guyabo;;;;;;;;;x
PROV865;Chariguana;Chariguana;Chariguana;;Chariguana;;;;;;;;;x
PROV866;Migures;Migures;Migures;;Migures;;;;;;;;;x
PROV867;Ayacucho;Ayacucho;Ayacucho;;Ayacucho;;;;;;;;;x
PROV868;Cuicas;Cuicas;Cuicas;;Cuicas;;;;;;;;;x
PROV869;Mucuchíe;Mucuchíe;Mucuchíe;;Mucuchíe;;;;;;;;;x
PROV870;Ye'kuana;Ye'kuana;Ye'kuana;;Ye'kuana;;;;;;;;;x
PROV871;Uiramutá;Uiramutá;Uiramutá;;Uiramutá;;;;;;;;;x
PROV872;Mucajai;Mucajai;Mucajai;;Mucajai;;;;;;;;;x
PROV873;Kumake;Kumake;Kumake;;Kumake;;;;;;;;;x
PROV874;Sipaliwini;Sipaliwini;Sipaliwini;;Sipaliwini;;;;;;;;;x
PROV875;Amapá;Amapá;Amapá;;Amapá;;;;;;;;;x
PROV876;Paramaribo;Paramaribo;Paramaribo;;Paramaribo;;;;;;;;;x
PROV877;Pracuúba;Pracuúba;Pracuúba;;Pracuúba;;;;;;;;;x
PROV878;Kourou;Kourou;Kourou;;Kourou;;;;;;;;;x
PROV879;Oiapoque;Oiapoque;Oiapoque;;Oiapoque;;;;;;;;;x
PROV880;Macapá;Macapá;Macapá;;Macapá;;;;;;;;;x
PROV881;Itapipoca;Itapipoca;Itapipoca;;Itapipoca;;;;;;;;;x
PROV882;Chapadinha;Chapadinha;Chapadinha;;Chapadinha;;;;;;;;;x
PROV883;Piracuruca;Piracuruca;Piracuruca;;Piracuruca;;;;;;;;;x
PROV884;Ceará;Ceará;Ceará;;Ceará;;;;;;;;;x
PROV885;Pará;Pará;Pará;;Pará;;;;;;;;;x
PROV886;Taviwatsiu;Taviwatsiu;Taviwatsiu;;Taviwatsiu;;;;;;;;;x
PROV887;Cassia;Cassia;Cassia;;Cassia;;;;;;;;;x
PROV888;Kopata;Kopata;Kopata;;Kopata;;;;;;;;;x
PROV889;Yantarii;Yantarii;Yantarii;;Yantarii;;;;;;;;;x
PROV890;Nambe;Nambe;Nambe;;Nambe;;;;;;;;;x
PROV891;Hwalbáy;Hwalbáy;Hwalbáy;;Hwalbáy;;;;;;;;;x
PROV892;Hawikku;Hawikku;Hawikku;;Hawikku;;;;;;;;;x
PROV893;Tée-wah;Tée-wah;Tée-wah;;Tée-wah;;;;;;;;;x
PROV894;Guaviare;Guaviare;Guaviare;;Guaviare;;;;;;;;;x
PROV895;Orayvi;Orayvi;Orayvi;;Orayvi;;;;;;;;;x
PROV896;Chemehuevi;Chemehuevi;Chemehuevi;;Chemehuevi;;;;;;;;;x
PROV897;Numa;Numa;Numa;;Numa;;;;;;;;;x
PROV898;Moapa;Moapa;Moapa;;Moapa;;;;;;;;;x
PROV899;Moyobamba;Moyobamba;Moyobamba;;Moyobamba;;;;;;;;;x
PROV900;Arequipa;Arequipa;Arequipa;;Arequipa;;;;;;;;;x
PROV901;Tiahuanacu;Tiahuanacu;Tiahuanaku;;Tiahuanacu;;;;;;;;;x
PROV902;Tacna;Tacna;Tacna;;Tacna;;;;;;;;;x
PROV903;Iquique;Iquique;Iquique;;Iquique;;;;;;;;;x
PROV904;Chipaya;Chipaya;Chipaya;;Chipaya;;;;;;;;;x
PROV905;Cotahuasi;Cotahuasi;Cotahuasi;;Cotahuasi;;;;;;;;;x
PROV906;Chiribiquete;Chiribiquete;Chiribiquete;;Chiribiquete;;;;;;;;;x
PROV907;Puinawai;Puinawai;Puinawai;;Puinawai;;;;;;;;;x
PROV908;Gespeg;Gespeg;Gespeg;;Gespeg;;;;;;;;;x
PROV909;Amazonia;Amazonie;Amazonia;;Amazonia;;;;;;;;;x
PROV910;Nunavut;Nunavut;Nunavut;;Nunavut;;;;;;;;;x
PROV911;Sergipe;Sergipe;Sergipe;;Sergipe;;;;;;;;;x;
PROV912;Xique-Xique;Xique-Xique;Xique-Xique;;Xique-Xique;;;;;;;;;x;
PROV913;Itaúna;Itaúna;Itaúna;;Itaúna;;;;;;;;;x;
PROV914;Itanagra;Itanagra;Itanagra;;Itanagra;;;;;;;;;x;
PROV915;Iguaçu;Iguaçu;Iguaçu;;Iguaçu;;;;;;;;;x;
PROV916;Paraiba;Paraiba;Paraiba;;Paraiba;;;;;;;;;x;
PROV917;Pernambuco;Pernambuco;Pernambuco;;Pernambuco;;;;;;;;;x;
PROV918;Azua;Azua;Azua;;Azua;;;;;;;;;x;
PROV919;Tocantins;Tocantins;Tocantins;;Tocantins;;;;;;;;;x;
PROV920;Igarapé;Igarapé;Igarapé;;Igarapé;;;;;;;;;x;
PROV921;Jaguariúna;Jaguariúna;Jaguariúna;;Jaguariúna;;;;;;;;;x;
PROV922;Goiás;Goiás;Goiás;;Goiás;;;;;;;;;x;
PROV923;Pampas;Pampas;Pampas;;Pampas;;;;;;;;;x;
PROV924;Cerrado;Cerrado;Cerrado;;Cerrado;;;;;;;;;x;
PROV925;Pacaembu;Pacaembu;Pacaembu;;Pacaembu;;;;;;;;;x;
PROV926;Itaquaquecetuba;Itaquaquecetuba;Itaquaquecetuba;;Itaquaquecetuba;;;;;;;;;x;
PROV927;Tanhaçu;Tanhaçu;Tanhaçu;;Tanhaçu;;;;;;;;;x;
PROV928;Ipatinga;Ipatinga;Ipatinga;;Ipatinga;;;;;;;;;x;
PROV929;Pakawa;Pakawa;Pakawa;;Pakawa;;;;;;;;;x;
PROV930;Lake Superior;Lac Supérieur;Oberer See;;Lago Superior;;;;;;;;;x
PROV931;Gichigami;Gichigami;Gichigami;;Gichigami;;;;;;;;;x
PROV932;Lake Michigan;Lac Michigan;Michigansee;;Lago Míchigan;;;;;;;;;x
PROV933;Lake Huron;Lac Huron;Huronsee;;Lago Hurón;;;;;;;;;x
PROV934;Karegnondi;Karegnondi;Karegnondi;;Karegnondi;;;;;;;;;x
PROV935;Lake Erie;Lac Érié;Eriesee;;Lago Erie;;;;;;;;;x
PROV936;Lake Ontario;Lac Ontario;Ontariosee;;Lago Ontario;;;;;;;;;x
PROV937;Kahnawá'kye;Kahnawá'kye;Kahnawá'kye;;Kahnawá'kye;;;;;;;;;x
PROV938;Kaniatarowanenneh;Kaniatarowanenneh;Kaniatarowanenneh;;Kaniatarowanenneh;;;;;;;;;x
PROV939;Gaspé Coast;Gaspé Coast;Gaspé Coast;;Gaspé Coast;;;;;;;;;x
PROV940;Anticosti Coast;Anticosti Coast;Anticosti Coast;;Anticosti Coast;;;;;;;;;x
PROV941;South Vinland Coast;South Vinland Coast;South Vinland Coast;;South Vinland Coast;;;;;;;;;x
PROV942;North Vinland Coast;North Vinland Coast;North Vinland Coast;;North Vinland Coast;;;;;;;;;x
PROV943;Epekwitk Coast;Epekwitk Coast;Epekwitk Coast;;Epekwitk Coast;;;;;;;;;x
PROV944;West Beothuk Coast;West Beothuk Coast;West Beothuk Coast;;West Beothuk Coast;;;;;;;;;x
PROV945;Únamakika Coast;Únamakika Coast;Únamakika Coast;;Únamakika Coast;;;;;;;;;x
PROV946;Wagobagitik Bay;Wagobagitik Bay;Wagobagitik Bay;;Wagobagitik Bay;;;;;;;;;x
PROV947;Keespongwitk Cape;Keespongwitk Cape;Keespongwitk Cape;;Keespongwitk Cape;;;;;;;;;x
PROV948;Penobscot Bay;Penobscot Bay;Penobscot Bay;;Penobscot Bay;;;;;;;;;x
PROV949;Montauk Coast;Montauk Coast;Montauk Coast;;Montauk Coast;;;;;;;;;x
PROV950;Chesapeake Bay;Chesapeake Bay;Chesapeake Bay;;Chesapeake Bay;;;;;;;;;x
PROV951;Cape Hatteras;Cape Hatteras;Cape Hatteras;;Cape Hatteras;;;;;;;;;x
PROV952;Sewee Coast;Sewee Coast;Sewee Coast;;Sewee Coast;;;;;;;;;x
PROV953;Guale Coast;Guale Coast;Guale Coast;;Guale Coast;;;;;;;;;x
PROV954;Mayaca Coast;Mayaca Coast;Mayaca Coast;;Mayaca Coast;;;;;;;;;x
PROV955;Calusa Coast;Calusa Coast;Calusa Coast;;Calusa Coast;;;;;;;;;x
PROV956;Lucayan Archipelago;Lucayan Archipelago;Lucayan Archipelago;;Lucayan Archipelago;;;;;;;;;x
PROV957;Caicos Sea;Caicos Sea;Caicos Sea;;Caicos Sea;;;;;;;;;x
PROV958;Bayamo Coast;Bayamo Coast;Bayamo Coast;;Bayamo Coast;;;;;;;;;x
PROV959;Calusa Coast;Calusa Coast;Calusa Coast;;Calusa Coast;;;;;;;;;x
PROV960;Tocaste Coast;Tocaste Coast;Tocaste Coast;;Tocaste Coast;;;;;;;;;x
PROV961;Apalachicoli Coast;Apalachicoli Coast;Apalachicoli Coast;;Apalachicoli Coast;;;;;;;;;x
PROV962;Mouth of the Mississippi;Mouth of the Mississippi;Mouth of the Mississippi;;Mouth of the Mississippi;;;;;;;;;x
PROV963;Chitimacha Coast;Chitimacha Coast;Chitimacha Coast;;Chitimacha Coast;;;;;;;;;x
PROV964;Karankawa Coast;Karankawa Coast;Karankawa Coast;;Karankawa Coast;;;;;;;;;x
PROV965;Tamaholipa Coast;Tamaholipa Coast;Tamaholipa Coast;;Tamaholipa Coast;;;;;;;;;x
PROV966;Tochtepec Coast;Tochtepec Coast;Tochtepec Coast;;Tochtepec Coast;;;;;;;;;x
PROV967;Xicalanco Coast;Xicalanco Coast;Xicalanco Coast;;Xicalanco Coast;;;;;;;;;x
PROV968;Chichén Itzá Coast;Chichén Itzá Coast;Chichén Itzá Coast;;Chichén Itzá Coast;;;;;;;;;x
PROV969;Yucatán Cape;Cap Yucatán;Kap Yucatán;;Cabo Yucatán;;;;;;;;;x
PROV970;Mayabeque Coast;Côte de Mayabeque;Küste von Mayabeque;;Costa de Mayabeque;;;;;;;;;x
PROV971;Gulf of Mexico;Golfe de Mexico;Golf von Mexico;;Golfo de Mexico;;;;;;;;;x
PROV972;Gulf of Mexico;Golfe de Mexico;Golf von Mexico;;Golfo de Mexico;;;;;;;;;x
PROV973;Gulf of Mexico;Golfe de Mexico;Golf von Mexico;;Golfo de Mexico;;;;;;;;;x
PROV974;Cetumal Coast;Cetumal Coast;Cetumal Coast;;Cetumal Coast;;;;;;;;;x
PROV975;Gulf of Honduras;Golfe de Honduras;Golf von Honduras;;Golfo de Honduras;;;;;;;;;x
PROV976;Cayman Islands;Cayman Islands;Cayman Islands;;Cayman Islands;;;;;;;;;x
PROV977;Ajaruco Coast;Côte de Ajaruco;Küste von Ajaruco;;Costa de Ajaruco;;;;;;;;;x
PROV978;Cabaiguan Coast;Côte de Cabaiguan;Küste von Cabaiguan;;Costa de Cabaiguan;;;;;;;;;x
PROV979;Miskito Coast;Côte de Mosquito;Küste von Miskito;;Costa de Mosquitos;;;;;;;;;x
PROV980;Cayo Coast;Côte de Cayo;Küste von Cayo;;Costa de Cayo;;;;;;;;;x
PROV981;Chiriqui Coast;Côte de Chiriqui;Küste von Chiriqui;;Costa de Chiriqui;;;;;;;;;x
PROV982;Gulf of Darién;Golfe de Darién;Golf von Darién;;Golfo de Darién;;;;;;;;;x
PROV983;Pongueyca Coast;Côte de Pongueyca;Küste von Pongueyca;;Costa de Pongueyca;;;;;;;;;x
PROV984;Gulf of Venezuela;Golfe de Venezuela;Golf von Venezuela;;Golfo de Venezuela;;;;;;;;;x
PROV985;Lake Maracaibo;Lac Maracaibo;Maracaibo-See;;Lago de Maracaibo;;;;;;;;;x
PROV986;Caracas Coast;Côte de Caracas;Küste von Caracas;;Costa de Caracas;;;;;;;;;x
PROV987;Kairi Coast;Côte de Kairi;Küste von Kairi;;Costa de Kairi;;;;;;;;;x
PROV988;Windward Islands;Windward Islands;Windward Islands;;Windward Islands;;;;;;;;;x
PROV989;Leeward Islands;Leeward Islands;Leeward Islands;;Leeward Islands;;;;;;;;;x
PROV990;Caguas Coast;Caguas Coast;Caguas Coast;;Caguas Coast;;;;;;;;;x
PROV991;Higüey Coast;Higüey Coast;Higüey Coast;;Higüey Coast;;;;;;;;;x
PROV992;Maguana Coast;Maguana Coast;Maguana Coast;;Maguana Coast;;;;;;;;;x
PROV993;Camagüey Coast;Camagüey Coast;Camagüey Coast;;Costa de Camagüey;;;;;;;;;x
PROV994;Neyba Coast;Neyba Coast;Neyba Coast;;Neyba Coast;;;;;;;;;x
PROV995;Guantanamo Coast;Guantanamo Coast;Guantanamo Coast;;Guantanamo Coast;;;;;;;;;x
PROV996;The Wash;The Wash;The Wash;;The Wash;;;;;;;;;x
PROV997;Coast of Xaymaca;Coast of Xaymaca;Coast of Xaymaca;;Coast of Xaymaca;;;;;;;;;x
PROV998;Caribbean Sea;Caribbean Sea;Caribbean Sea;;Caribbean Sea;;;;;;;;;x
